sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;Qwen_Qwen3-14B-Base_correct_nll;Qwen_Qwen3-14B-Base_incorrect_nll;Qwen_Qwen3-14B-Base_certainty;Qwen_Qwen3-14B-Base_decision
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Naujas valiutos kursas nustatytas santykiu vienas su aštuoniais.;Naujas valiutos kursas nustatytas santykiu vienas prie aštuonių.; ;;ChatGPT;;2.8067634105682373;2.5047526359558105;-0.30201077461242676;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi su šešiais.;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi prie šešių.; ;;ChatGPT;;2.9710867404937744;2.733081817626953;-0.2380049228668213;incorrect
275.0;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Pinigai bus keičiami santykiu vienas už šimtą.;Pinigai bus keičiami santykiu vienas prie šimto.; ;;vlkk;;3.6156768798828125;3.371934413909912;-0.2437424659729004;incorrect
276.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Teko atsiprašyti draugą.;Teko atsiprašyti prieš draugą.; ;;vlkk;;4.508796215057373;3.7589316368103027;-0.7498645782470703;incorrect
277.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Kaktusai atsparūs sausroms.;Kaktusai atsparūs prieš sausras.; ;;vlkk;;4.224610328674316;3.6269216537475586;-0.5976886749267578;incorrect
278.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Ginsimės nuo visų, kurie mus puls.;Ginsimės prieš visus, kurie mus puls.; ;;vlkk;;4.441164016723633;4.062469005584717;-0.378695011138916;incorrect
279.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis ilgai jautė neapykantą tikram broliui.;Jis ilgai jautė neapykantą prieš tikrą brolį.; ;;vlkk;;3.6571083068847656;3.072161912918091;-0.5849463939666748;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Vaikai atsiprašo mokytojos, kad triukšmavo per pamoką.;Vaikai atsiprašo prieš mokytoją, kad triukšmavo per pamoką.; ;;ChatGPT;;2.55751633644104;2.6208508014678955;0.06333446502685547;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Ši medžiaga atspari rūdims.;Ši medžiaga atspari prieš rūdis.; ;;ChatGPT;;3.7166244983673096;3.249552011489868;-0.4670724868774414;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Sportininkas gynėsi nuo stipraus varžovo smūgių.;Sportininkas gynėsi prieš stipraus varžovo smūgius.; ;;ChatGPT;;2.869847059249878;3.073500871658325;0.20365381240844727;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą jam.;Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą prieš jį.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;3.688786029815674;3.4774670600891113;-0.2113189697265625;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis jautė neapykantą savo buvusiai vadovei.;Jis jautė neapykantą prieš savo buvusią vadovę.; ;;ChatGPT;;3.0524559020996094;3.0254738330841064;-0.02698206901550293;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;5;pareiga (prieš ką);Mažvydui buvo svarbesnė pareiga tėvynei negu tikėjimui.;Mažvydui buvo svarbesnė pareiga prieš tėvynę negu prieš tikėjimą.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;2.8913300037384033;2.2657251358032227;-0.6256048679351807;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;5;pareiga (prieš ką);Jis jaučia pareigą savo šeimai ir bendruomenei.;Jis jaučia pareigą prieš savo šeimą ir bendruomenę.; ;;ChatGPT;;2.415010452270508;2.598386764526367;0.18337631225585938;correct
280.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;5;pareiga (prieš ką);Jaučia pareigą tėvams.;Jaučia pareigą prieš tėvus.; ;;vlkk;;4.29773473739624;3.4465548992156982;-0.851179838180542;incorrect
281.0;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Rezoliucijos projektą siūloma priimti kaip pagrindą.;Rezoliucijos projektą siūloma priimti už pagrindą.; ;;vlkk;;3.5108954906463623;3.5131845474243164;0.0022890567779541016;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Šis mokslinis tiriamasis darbas ir jo pagrindu paregta disertacija yra reikšmingas įnašas.;Šis mokslinis tiriamasis darbas ir už jo pagrindą paregta disertacija yra reikšmingas įnašas.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.2043704986572266;2.595944881439209;0.3915743827819824;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Žaidžiu Anykščių „Šarūno“ vyrų komandoje.;Žaidžiu už Anykščių „Šarūno“ vyrų komandą.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.32497501373291;2.202894449234009;-0.12208056449890137;incorrect
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Tiesa, juokų prikrėsdavome, ypač kai žaidėme Lietuvos rinktinėje.;Tiesa, juokų prikrėsdavome, ypač kai žaidėme už Lietuvos rinktinę.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.7536439895629883;2.660696268081665;-0.09294772148132324;incorrect
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Komitetas siūlo šį dokumentą laikyti pagrindu tolesnėms deryboms.;Komitetas siūlo šį dokumentą laikyti už pagrindą tolesnėms deryboms.; ;;ChatGPT;;2.3327829837799072;2.4850001335144043;0.15221714973449707;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Ataskaitą rekomenduojama imti kaip pagrindą rengiant naujas gaires.;Ataskaitą rekomenduojama imti už pagrindą rengiant naujas gaires.; ;;ChatGPT;;2.7720987796783447;3.192776679992676;0.42067790031433105;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Ekspertų išvadas siūloma naudoti kaip pagrindą kuriant metodiką.;Ekspertų išvadas siūloma naudoti už pagrindą kuriant metodiką.; ;;ChatGPT;;2.06341552734375;2.472459316253662;0.4090437889099121;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Jaunimo komandoje žaidžiau du sezonus, kol perėjau į profesionalų lygą.;Už jaunimo komandą žaidžiau du sezonus, kol perėjau į profesionalų lygą.; ;;ChatGPT;;2.448852777481079;3.00639271736145;0.5575399398803711;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Po traumos grįžęs sportininkas vėl žaidžia pagrindinėje miesto komandoje.;Po traumos grįžęs sportininkas vėl žaidžia už pagrindinę miesto komandą.; ;;ChatGPT;;2.472456932067871;2.587770938873291;0.11531400680541992;correct
282.0;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Jis žaidžia „Neptūno“ komandoje.;Jis žaidžia už „Neptūno“ komandą.; ;;vlkk;;3.8264708518981934;3.228868246078491;-0.5976026058197021;incorrect
283.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Architektė Žilienė šaldytuvą nutarė užkelti ant skalbimo mašinos.;Architektas Žilienė šaldytuvą nutarė užkelti ant skalbimo mašinos.; ;Created a full sentence by looking at the corpus.;vlkk;;2.6527462005615234;2.9341866970062256;0.28144049644470215;correct
284.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Advokatė Butkutė pažado neištesėjo, todėl jis kreipėsi į STT.;Advokatas Butkutė pažado neištesėjo, todėl jis kreipėsi į STT.; ;Created a full sentence by looking at the corpus.;vlkk;;3.1591782569885254;3.33963680267334;0.18045854568481445;correct
285.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Direktorė Vaitkuvienė vakar spaudos konferencijoje teigė, kad šia paslauga niekas nesinaudoja.;Direktorius Vaitkuvienė vakar spaudos konferencijoje teigė, kad šia paslauga niekas nesinaudoja.; ;Created a full sentence by looking at the corpus.;vlkk;;2.044548273086548;2.0978498458862305;0.05330157279968262;correct
286.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Lygiai prieš metus profesorė Nakienė vedė ritmikos ir solfedžio seminarus.;Lygiai prieš metus profesorius Nakienė vedė ritmikos ir solfedžio seminarus. ; ;Created a full sentence by looking at the corpus.;vlkk;;3.7528903484344482;3.6857876777648926;-0.06710267066955566;incorrect
287.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Kupiškyje lankėsi socialinės apsaugos ir darbo ministrė Rudienė.;Kupiškyje lankėsi socialinės apsaugos ir darbo ministras Rudienė.; ;Created a full sentence by looking at the corpus.;vlkk;;3.178819417953491;3.118861436843872;-0.05995798110961914;incorrect
288.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Viršaitė Skuodytė šyptelėjo ir pradėjo aiškinti man nesuprantamus dalykus.;Viršaitis Skuodytė šyptelėjo ir pradėjo aiškinti man nesuprantamus dalykus.; ;Created a full sentence by looking at the corpus.;vlkk;;2.2530624866485596;2.4655873775482178;0.2125248908996582;correct
;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Literatūros kritikė Ambraškaitė pristatė naują poezijos rinktinę ir aptarė šiuolaikinių autorių tendencijas.;Literatūros kritikas Ambraškaitė pristatė naują poezijos rinktinę ir aptarė šiuolaikinių autorių tendencijas.; ;;ChatGPT;;1.9689412117004395;2.0141634941101074;0.04522228240966797;correct
;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Klinikos vedėja Šimkutė pabrėžė, kad pacientų saugumas yra pagrindinis jų komandos prioritetas.;Klinikos vedėjas Šimkutė pabrėžė, kad pacientų saugumas yra pagrindinis jų komandos prioritetas.; ;;ChatGPT;;2.095973014831543;2.1426889896392822;0.04671597480773926;correct
289.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Absolventei Rutkutei įteiktas chemijos dėstytojo diplomas.;Absolventei Rutkutei įteiktas chemijos dėstytojos diplomas.;Mokslo vardams, laipsniams ir pan. apibūdinti vartojami vyriškosios giminės daiktavardžiai.; ADDED THE INCORRECT ONE, and it is actually incorrect. It is grammatical, but cannot be used.;vlkk;;3.5487494468688965;3.628251791000366;0.07950234413146973;correct
290.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Profesorė Dainienė turi habilituoto mokslų daktaro laipsnį.;Profesorė Dainienė turi habilituotos mokslų daktarės laipsnį.;Mokslo vardams, laipsniams ir pan. apibūdinti vartojami vyriškosios giminės daiktavardžiai.; ADDED THE INCORRECT ONE, and it is actually incorrect. It is grammatical, but cannot be used.;vlkk;;2.7566757202148438;2.5757651329040527;-0.18091058731079102;incorrect
291.0;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Šiandien yra spalio antra. ;Šiandien yra spalio antro. ; ;Deleted one of the sentences, made one of them full.;vlkk;;3.378199815750122;4.143428325653076;0.7652285099029541;correct
292.0;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Pensijas mokės lapkričio devintą.;Pensijas mokės lapkričio devinto.; ;;vlkk;;3.9305601119995117;4.5571513175964355;0.6265912055969238;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Ji atidavė Dievui sielą gruodžio mėnesio tryliktą.;Ji atidavė Dievui sielą gruodžio mėnesio trylikto.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.962798833847046;3.2979209423065186;0.33512210845947266;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Egiptietis vėl turės stoti prieš teismą kovo aštuntą.;Egiptietis vėl turės stoti prieš teismą kovo aštunto.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.1357903480529785;3.5397415161132812;0.40395116806030273;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Sutartį planuojame pasirašyti sausio penktą, jei juristai suspės atlikti patikrą.;Sutartį planuojame pasirašyti sausio penkto, jei juristai suspės atlikti patikrą.; ;;ChatGPT;;2.552380084991455;2.712287664413452;0.15990757942199707;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Į naują biurą persikelsime gegužės šešioliktą, kad kuo mažiau trukdytume darbų eigai.;Į naują biurą persikelsime gegužės šešiolikto, kad kuo mažiau trukdytume darbų eigai.; ;;ChatGPT;;2.281299591064453;2.708909511566162;0.427609920501709;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Konferencija prasidės rugsėjo dvidešimt antrą, o pranešimus reikės pateikti iš anksto.;Konferencija prasidės rugsėjo dvidešimt antro, o pranešimus reikės pateikti iš anksto.; ;;ChatGPT;;2.1651623249053955;2.3277640342712402;0.16260170936584473;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Vaikai į ekskursiją išvyksta balandžio keturioliktą, todėl tėvai turi pasirūpinti leidimais.;Vaikai į ekskursiją išvyksta balandžio keturiolikto, todėl tėvai turi pasirūpinti leidimais.; ;;ChatGPT;;1.9748975038528442;2.101879596710205;0.12698209285736084;correct
