sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;allenai_OLMo-2-0425-1B_correct_nll;allenai_OLMo-2-0425-1B_incorrect_nll;allenai_OLMo-2-0425-1B_certainty;allenai_OLMo-2-0425-1B_decision
;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Literatūros kritikė Ambraškaitė pristatė naują poezijos rinktinę ir aptarė šiuolaikinių autorių tendencijas.;Literatūros kritikas Ambraškaitė pristatė naują poezijos rinktinę ir aptarė šiuolaikinių autorių tendencijas.; ;;ChatGPT;;3.517308235168457;3.6393346786499023;0.12202644348144531;correct
;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Klinikos vedėja Šimkutė pabrėžė, kad pacientų saugumas yra pagrindinis jų komandos prioritetas.;Klinikos vedėjas Šimkutė pabrėžė, kad pacientų saugumas yra pagrindinis jų komandos prioritetas.; ;;ChatGPT;;4.099789142608643;4.092330455780029;-0.007458686828613281;incorrect
289.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Absolventei Rutkutei įteiktas chemijos dėstytojo diplomas.;Absolventei Rutkutei įteiktas chemijos dėstytojos diplomas.;Mokslo vardams, laipsniams ir pan. apibūdinti vartojami vyriškosios giminės daiktavardžiai.; ADDED THE INCORRECT ONE, and it is actually incorrect. It is grammatical, but cannot be used.;vlkk;;4.723916053771973;4.8419647216796875;0.11804866790771484;correct
290.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Profesorė Dainienė turi habilituoto mokslų daktaro laipsnį.;Profesorė Dainienė turi habilituotos mokslų daktarės laipsnį.;Mokslo vardams, laipsniams ir pan. apibūdinti vartojami vyriškosios giminės daiktavardžiai.; ADDED THE INCORRECT ONE, and it is actually incorrect. It is grammatical, but cannot be used.;vlkk;;4.710565090179443;4.402596950531006;-0.3079681396484375;incorrect
291.0;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Šiandien yra spalio antra. ;Šiandien yra spalio antro. ; ;Deleted one of the sentences, made one of them full.;vlkk;;5.678108215332031;5.421441078186035;-0.2566671371459961;incorrect
292.0;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Pensijas mokės lapkričio devintą.;Pensijas mokės lapkričio devinto.; ;;vlkk;;5.583738803863525;5.5458903312683105;-0.037848472595214844;incorrect
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Ji atidavė Dievui sielą gruodžio mėnesio tryliktą.;Ji atidavė Dievui sielą gruodžio mėnesio trylikto.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;4.912633895874023;5.099159240722656;0.1865253448486328;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Egiptietis vėl turės stoti prieš teismą kovo aštuntą.;Egiptietis vėl turės stoti prieš teismą kovo aštunto.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;5.152116775512695;5.176359176635742;0.024242401123046875;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Sutartį planuojame pasirašyti sausio penktą, jei juristai suspės atlikti patikrą.;Sutartį planuojame pasirašyti sausio penkto, jei juristai suspės atlikti patikrą.; ;;ChatGPT;;5.216463565826416;5.162484645843506;-0.053978919982910156;incorrect
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Į naują biurą persikelsime gegužės šešioliktą, kad kuo mažiau trukdytume darbų eigai.;Į naują biurą persikelsime gegužės šešiolikto, kad kuo mažiau trukdytume darbų eigai.; ;;ChatGPT;;5.167359352111816;5.494687080383301;0.3273277282714844;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Konferencija prasidės rugsėjo dvidešimt antrą, o pranešimus reikės pateikti iš anksto.;Konferencija prasidės rugsėjo dvidešimt antro, o pranešimus reikės pateikti iš anksto.; ;;ChatGPT;;4.132758617401123;4.17921781539917;0.046459197998046875;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Vaikai į ekskursiją išvyksta balandžio keturioliktą, todėl tėvai turi pasirūpinti leidimais.;Vaikai į ekskursiją išvyksta balandžio keturiolikto, todėl tėvai turi pasirūpinti leidimais.; ;;ChatGPT;;4.402418613433838;4.403133392333984;0.0007147789001464844;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Naujoji paroda muziejuje atidaroma liepos dvidešimt penktą ir truks visą vasarą.;Naujoji paroda muziejuje atidaroma liepos dvidešimt penkto ir truks visą vasarą.; ;;ChatGPT;;6.21694278717041;6.168440341949463;-0.048502445220947266;incorrect
293.0;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Atostogausiu nuo liepos penkioliktos.;Atostogausiu nuo liepos penkiolikto.; ;;vlkk;;7.9261250495910645;7.67117977142334;-0.2549452781677246;incorrect
294.0;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Bandoma pasiekti nepasiekiama.;Bandoma pasiekti nepasiekiamą.; ;;vlkk;;6.417776107788086;5.986277103424072;-0.43149900436401367;incorrect
295.0;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Laikau reikalinga tai pranešti.;Laikau reikalingu tai pranešti.; ;;vlkk;;6.386388778686523;6.613376140594482;0.22698736190795898;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Jis niekada nebaigdavo tai, kas pradėta.;Jis niekada nebaigdavo pradėto.; ;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;6.633298397064209;6.857552528381348;0.22425413131713867;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Nekartokite tai, kas pasakyta.;Nekartokite pasakyto.;;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;8.232501983642578;7.500401496887207;-0.7321004867553711;incorrect
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Reikia įgyvendinti tai, kas suplanuota.;Reikia įgyvendinti suplanuotą.; ;;ChatGPT;;6.26930570602417;5.809869289398193;-0.45943641662597656;incorrect
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Nemirtingumas reiškia kažką kita.;Nemirtingumas reiškia kažką kitą.; ;;internet;https://mokslai.lietuviuzodynas.lt/lietuviu-kalba/kalbos-kulturos-taisykliu-savadas;6.836109638214111;6.351226806640625;-0.48488283157348633;incorrect
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Neverskite manęs kartoti tai, kas jau išaiškinta.;Neverskite manęs kartoti išaiškinto.; ;;ChatGPT;;5.867903232574463;6.188748836517334;0.3208456039428711;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Šiuo metu būtina atlikti tai, kas pradėta.;Šiuo metu būtina atlikti pradėtą.; ;;ChatGPT;;4.608395099639893;4.336142539978027;-0.27225255966186523;incorrect
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Būtina ištaisyti tai, kas sugadinta.;Būtina ištaisyti sugadintą.; ;;ChatGPT;;5.858209133148193;5.861257553100586;0.003048419952392578;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Šį kartą bandykime išbandyti tai, kas pasiūlyta.;Šį kartą bandykime išbandyti pasiūlytą.; ;;ChatGPT;;5.037781238555908;4.655360698699951;-0.38242053985595703;incorrect
296.0;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Remiantis tuo, kas išdėstyta, daroma išvada.;Remiantis išdėstytu, daroma išvada.; ;;vlkk;;5.195922374725342;5.390501499176025;0.1945791244506836;correct
297.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Dabar teatre pertrauka tarp dvejų gastrolių.;Dabar teatre pertrauka tarp dviejų gastrolių.; ;;vlkk;;7.366061687469482;6.782347202301025;-0.583714485168457;incorrect
298.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Dalyvavo trejose varžybose.;Dalyvavo trijose varžybose.; ;;vlkk;;8.650516510009766;8.129050254821777;-0.5214662551879883;incorrect
299.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Spinta su ketveriomis durimis.;Spinta su keturiomis durimis.; ;;vlkk;;7.598676681518555;7.434956073760986;-0.16372060775756836;incorrect
300.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Dvidešimt septynerios staklės pakeistos naujomis.;Dvidešimt septynios staklės pakeistos naujomis.; ;;vlkk;;6.16818380355835;5.488283634185791;-0.6799001693725586;incorrect
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Per savaitę atlikome dvejose užduotyse nurodytas korekcijas.;Per savaitę atlikome dviejose užduotyse nurodytas korekcijas.; ;;ChatGPT;;6.310669898986816;6.095007419586182;-0.21566247940063477;incorrect
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Kelionėje apsistojome trejose nakvynės vietose.;Kelionėje apsistojome trijose nakvynės vietose.; ;;ChatGPT;;6.017820835113525;5.745944976806641;-0.27187585830688477;incorrect
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Susitikime aptarėme dvejose prezentacijose išdėstytas idėjas.;Susitikime aptarėme dviejose prezentacijose išdėstytas idėjas.; ;;ChatGPT;;4.757557392120361;4.742734909057617;-0.01482248306274414;incorrect
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Konferencijoje dalyvavome trejose diskusijose apie tą pačią temą.;Konferencijoje dalyvavome trijose diskusijose apie tą pačią temą.; ;;ChatGPT;;6.060663223266602;5.683071613311768;-0.377591609954834;incorrect
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Mokytojas rekomendavo perskaityti tekstus iš dvejų knygų.;Mokytojas rekomendavo perskaityti tekstus iš dviejų knygų.; ;;ChatGPT;;5.178244590759277;5.119142532348633;-0.05910205841064453;incorrect
301.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Laimėjome abejas rungtynes.;Laimėjome abi rungtynes.; ;;vlkk;;7.7660369873046875;6.814939022064209;-0.9510979652404785;incorrect
302.0;3;Use of Forms;19;5.3 Ordinal numerals that denote decades;1;5.3.1 The pronominal forms (the forms with possessive endings) of ordinal numerals that denote decades are not to be used to indicate decades.;1;;Ketvirtasis dešimtmetis buvo kūrybiškiausias rašytojo gyvenimo dešimtmetis.;Trisdešimtieji buvo kūrybiškiausias rašytojo gyvenimo dešimtmetis.; ;;vlkk;;5.10784387588501;5.809846878051758;0.702003002166748;correct
;3;Use of Forms;19;5.3 Ordinal numerals that denote decades;1;5.3.1 The pronominal forms (the forms with possessive endings) of ordinal numerals that denote decades are not to be used to indicate decades.;1;;Patinka jums tai ar ne, bet devintojo dešimtmečio mada grįžo su trenksmu.;Patinka jums tai ar ne, bet aštuoniasdešimtųjų mada grįžo su trenksmu.; ;;internet;https://www.tv3.lt/naujiena/lietuva/kalbos-specialistai-pataria-sakykime-astuntojo-desimtmecio-mada-o-ne-70-uju-metu-n1098893;6.0543131828308105;5.255127906799316;-0.7991852760314941;incorrect
;3;Use of Forms;19;5.3 Ordinal numerals that denote decades;1;5.3.1 The pronominal forms (the forms with possessive endings) of ordinal numerals that denote decades are not to be used to indicate decades.;1;;Panevėžyje naktį iš sekmadienio į pirmadienį užfiksuotas įvykis, tarsi perkeltas iš dešimtojo dešimtmečio į mūsų dienas.;Panevėžyje naktį iš sekmadienio į pirmadienį užfiksuotas įvykis, tarsi perkeltas iš devyniasdešimtųjų į mūsų dienas.; ;;internet;https://www.tv3.lt/naujiena/lietuva/kalbos-specialistai-pataria-sakykime-astuntojo-desimtmecio-mada-o-ne-70-uju-metu-n1098893;3.8160207271575928;3.872493267059326;0.0564725399017334;correct
;3;Use of Forms;19;5.3 Ordinal numerals that denote decades;1;5.3.1 The pronominal forms (the forms with possessive endings) of ordinal numerals that denote decades are not to be used to indicate decades.;1;;Tie, kurie augo kartu su septintojo dešimtmečio karta, turbūt ne kartą buvo užgauliojami tėvų dėl maištingo stiliaus.;Tie, kurie augo kartu su šešiasdešimtųjų karta, turbūt ne kartą buvo užgauliojami tėvų dėl maištingo stiliaus.; ;;internet;https://www.tv3.lt/naujiena/lietuva/kalbos-specialistai-pataria-sakykime-astuntojo-desimtmecio-mada-o-ne-70-uju-metu-n1098893;5.099992275238037;4.36875581741333;-0.731236457824707;incorrect
