sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;utter-project_EuroLLM-1.7B-Instruct_correct_nll;utter-project_EuroLLM-1.7B-Instruct_incorrect_nll;utter-project_EuroLLM-1.7B-Instruct_certainty;utter-project_EuroLLM-1.7B-Instruct_decision
247.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;1;atsiprašyti;Atsiprašyk mokytoją už įžeidimą.;Atsiprašyk pas mokytoją už įžeidimą.; ;;vlkk;;4.717616558074951;4.8631720542907715;0.1455554962158203;correct
248.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;2;gauti;Iš ko gavai tą žurnalą?;Pas ką gavai tą žurnalą?; ;;vlkk;;5.117165565490723;7.097537517547607;1.9803719520568848;correct
249.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;3;imti;Jis paėmė iš manęs pieštuką.;Jis paėmė pas mane pieštuką.; ;;vlkk;;4.042428970336914;5.443320274353027;1.4008913040161133;correct
250.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;4;įsigyti;Jis sakė įsigijęs tą knygą iš gatvės prekeivio.;Jis sakė įsigijęs tą knygą pas gatvės prekeivį.; ;;vlkk;;3.789039134979248;4.206835746765137;0.41779661178588867;correct
251.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;5;klausti;Paklausėme praeivį, kur galėtume užkąsti.;Paklausėme pas praeivį, kur galėtume užkąsti.; ;;vlkk;;4.378091335296631;4.166215896606445;-0.21187543869018555;incorrect
252.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;6;kreiptis;Informacijos kreipkitės į pavaduotoją.;Informacijos kreipkitės pas pavaduotoją.; ;;vlkk;;4.493269920349121;3.8725390434265137;-0.6207308769226074;incorrect
253.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;7;pirkti;Pirkau iš jo dviratį.;Pirkau pas jį dviratį.; ;;vlkk;;5.562798976898193;6.102930545806885;0.5401315689086914;correct
254.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;8;prašyti;Prašysiu direktorių, kad išleistų atostogų.;Prašysiu pas direktorių, kad išleistų atostogų.; ;;vlkk;;3.9674267768859863;4.221689701080322;0.25426292419433594;correct
255.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;9;reikalauti;Pažymėjimo reikalaukite iš buhalterio.;Pažymėjimo reikalaukite pas buhalterį.; ;;vlkk;;5.112405300140381;4.875931739807129;-0.23647356033325195;incorrect
256.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;10;skambinti;Skambink pirmininkui iš ano kabineto.;Skambink pas pirmininką iš ano kabineto.; ;;vlkk;;7.291168212890625;6.488866329193115;-0.8023018836975098;incorrect
257.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;11;skolintis;Teko skolintis pinigų iš draugės.;Teko skolintis pinigų pas draugę.; ;;vlkk;;8.220559120178223;7.098957538604736;-1.1216015815734863;incorrect
258.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;12;skųstis;Skųsiuosi pačiam ministrui.;Skųsiuosi pas patį ministrą.; ;;vlkk;;6.1848320960998535;5.215831279754639;-0.9690008163452148;incorrect
259.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;13;sužinoti;Tvarkaraštį sužinosiu iš draugės.;Tvarkaraštį sužinosiu pas draugę.; ;;vlkk;;5.853419303894043;5.577178001403809;-0.2762413024902344;incorrect
260.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;14;šauktis;Susirgęs šaukis daktaro.;Susirgęs šaukis pas daktarą.; ;;vlkk;;6.244898319244385;5.670533180236816;-0.5743651390075684;incorrect
261.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;15;teirautis;Dėl kelialapio teiraukitės vedėjos.;Dėl kelialapio teiraukitės pas vedėją.; ;;vlkk;;4.344630241394043;4.060402870178223;-0.2842273712158203;incorrect
262.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;16;vogti;Iš kaimynų pavogė arklį.;Pas kaimynus pavogė arklį.; ;;vlkk;;4.100204944610596;5.341094493865967;1.240889549255371;correct
263.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Dokumentai išduodami su parašu.;Dokumentai išduodami po parašu.; ;;vlkk;;4.743436813354492;4.960355758666992;0.2169189453125;correct
264.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Kiek jis jau laikomas areštuotas?;Kiek jis jau laikomas po areštu?; ;;vlkk;;5.834297180175781;5.617860794067383;-0.21643638610839844;incorrect
265.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Čia stovi įrenginiai su įtampa.;Čia stovi įrenginiai po įtampa.; ;;vlkk;;4.729127883911133;4.353183746337891;-0.3759441375732422;incorrect
266.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Su kokia rubrika dėsime šį straipsnį?;Po kokia rubrika dėsime šį straipsnį?; ;;vlkk;;5.3408684730529785;6.107146263122559;0.7662777900695801;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Dokumentai patvirtinami notaro antspaudu.;Dokumentai patvirtinami po notaro antspaudu.; ;;ChatGPT;;3.970822811126709;4.175722122192383;0.20489931106567383;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Knyga buvo parašyta remiantis archyvine medžiaga.;Knyga buvo parašyta po archyvine medžiaga.; ;;ChatGPT;;2.9454071521759033;3.857390880584717;0.9119837284088135;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Straipsnis publikuotas laikantis redakcijos nustatytų gairių ir rekomendacijų.;Straipsnis publikuotas po redakcijos nustatytų gairių ir rekomendacijų.; ;;ChatGPT;;4.130163192749023;4.017947673797607;-0.11221551895141602;incorrect
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Ji pasirašė šią sutartį su teisininkų patikrintu tekstu.;Ji pasirašė šią sutartį po teisininkų patikrintu tekstu.; ;;ChatGPT;;5.049179553985596;5.1654863357543945;0.11630678176879883;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Paraiška pateikta su visais privalomais dokumentais ir liudijimais.;Paraiška pateikta po visais privalomais dokumentais ir liudijimais.; ;;ChatGPT;;3.5824286937713623;4.316461563110352;0.7340328693389893;correct
267.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Laivas plaukioja su Lietuvos vėliava.;Laivas plaukioja po Lietuvos vėliava.; ;;vlkk;;5.1047821044921875;5.6038641929626465;0.499082088470459;correct
268.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Nusikaltimas padarytas sunkinančiomis aplinkybėmis.;Nusikaltimas padarytas prie sunkinančių aplinkybių.; ;;vlkk;;4.238519668579102;4.428554058074951;0.1900343894958496;correct
269.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used to express conditions of an action in certain phrases.;2;prie uždarų durų;Posėdis vyko už uždarų durų.;Posėdis vyko prie uždarų durų.; ;;vlkk;;3.6807844638824463;3.651738166809082;-0.029046297073364258;incorrect
270.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Susirgus gripu reikia gulėti.;Prie gripo reikia gulėti.; ;;vlkk;;6.562620639801025;5.043034553527832;-1.5195860862731934;incorrect
271.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;4;prie (kokių) norų;Ir geriausių norų turėdamas negalėsiu tavęs pasitikti.;Ir prie geriausių norų negalėsiu tavęs pasitikti.; ;;vlkk;;4.813562870025635;4.92996072769165;0.11639785766601562;correct
272.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;5;prie progos;Progai pasitaikius aplankykite šią parodą.;Prie progos aplankykite šią parodą.; ;;vlkk;;5.429167747497559;5.429956912994385;0.0007891654968261719;correct
273.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Sunku dirbti tokiomis sąlygomis.;Sunku dirbti prie tokių sąlygų.; ;Changed 'esamų' to 'tokių'.;vlkk;;5.112243175506592;5.36580753326416;0.25356435775756836;correct
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Susidarius nepalankioms oro sąlygoms, renginys gali būti atšauktas.;Prie nepalankių oro sąlygų renginys gali būti atšauktas.; ;;ChatGPT;;3.9022631645202637;3.3383827209472656;-0.563880443572998;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Sergant sunkiomis ligomis, pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.;Prie sunkių ligų pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.; ;;ChatGPT;;4.031336784362793;3.660641670227051;-0.3706951141357422;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Susidarius kritinėms aplinkybėms, policija turėjo imtis papildomų saugumo priemonių.;Prie kritinių aplinkybių policija turėjo imtis papildomų saugumo priemonių.; ;;ChatGPT;;3.8270223140716553;3.5267834663391113;-0.30023884773254395;incorrect
274.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;7;prie (kokios) temperatūros;Aukštoje temperatūroje ši medžiaga lydosi.;Prie aukštos temperatūros ši medžiaga lydosi.; ;;vlkk;;3.395413637161255;4.021031379699707;0.6256177425384521;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Reagentai maišomi proporcija vienas su keturiais.;Reagentai maišomi proporcija vienas prie keturių.; ;;ChatGPT;;4.9928975105285645;5.599020004272461;0.6061224937438965;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Valiuta konvertuojama kursu trys į penkis.;Valiuta konvertuojama kursu trys prie penkių.; ;;ChatGPT;;5.41697359085083;6.148782730102539;0.731809139251709;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sudedamosios dalys sumaišomos santykiu trys su septyniais.;Sudedamosios dalys sumaišomos santykiu trys prie septynių.; ;;ChatGPT;;4.858398914337158;4.685669898986816;-0.1727290153503418;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tirpalo dalys sujungiamos proporcija keturi su vienuolika.;Tirpalo dalys sujungiamos proporcija keturi prie vienuolikos.; ;;ChatGPT;;5.151923656463623;5.506091594696045;0.3541679382324219;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sultys paruoštos maišant koncentratą santykiu vienas su dešimt.;Sultys paruoštos maišant koncentratą santykiu vienas prie dešimties.; ;;ChatGPT;;4.699466705322266;4.433846950531006;-0.26561975479125977;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt su vienu.;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt prie vieno.; ;;ChatGPT;;3.724447250366211;3.6973602771759033;-0.027086973190307617;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Produktai maišomi dalimis penki su septyniais, kad gautųsi tinkama tekstūra.;Produktai maišomi dalimis penki prie septynių, kad gautųsi tinkama tekstūra.; ;;ChatGPT;;3.517336368560791;3.8459410667419434;0.32860469818115234;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Naujas valiutos kursas nustatytas santykiu vienas su aštuoniais.;Naujas valiutos kursas nustatytas santykiu vienas prie aštuonių.; ;;ChatGPT;;4.575847625732422;4.37598180770874;-0.19986581802368164;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi su šešiais.;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi prie šešių.; ;;ChatGPT;;3.9997880458831787;4.138361930847168;0.13857388496398926;correct
275.0;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Pinigai bus keičiami santykiu vienas už šimtą.;Pinigai bus keičiami santykiu vienas prie šimto.; ;;vlkk;;4.4958391189575195;4.686892509460449;0.1910533905029297;correct
276.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Teko atsiprašyti draugą.;Teko atsiprašyti prieš draugą.; ;;vlkk;;4.843234539031982;4.302278995513916;-0.5409555435180664;incorrect
277.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Kaktusai atsparūs sausroms.;Kaktusai atsparūs prieš sausras.; ;;vlkk;;4.372893333435059;4.402877330780029;0.029983997344970703;correct
278.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Ginsimės nuo visų, kurie mus puls.;Ginsimės prieš visus, kurie mus puls.; ;;vlkk;;6.8991827964782715;6.028738975524902;-0.8704438209533691;incorrect
279.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis ilgai jautė neapykantą tikram broliui.;Jis ilgai jautė neapykantą prieš tikrą brolį.; ;;vlkk;;3.809335947036743;3.4519765377044678;-0.3573594093322754;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Vaikai atsiprašo mokytojos, kad triukšmavo per pamoką.;Vaikai atsiprašo prieš mokytoją, kad triukšmavo per pamoką.; ;;ChatGPT;;3.1501402854919434;3.2710466384887695;0.12090635299682617;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Ši medžiaga atspari rūdims.;Ši medžiaga atspari prieš rūdis.; ;;ChatGPT;;4.258171081542969;4.7478742599487305;0.4897031784057617;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Sportininkas gynėsi nuo stipraus varžovo smūgių.;Sportininkas gynėsi prieš stipraus varžovo smūgius.; ;;ChatGPT;;4.509592533111572;4.537715435028076;0.028122901916503906;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą jam.;Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą prieš jį.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;4.5700225830078125;4.510503768920898;-0.05951881408691406;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis jautė neapykantą savo buvusiai vadovei.;Jis jautė neapykantą prieš savo buvusią vadovę.; ;;ChatGPT;;3.6346306800842285;3.881101369857788;0.24647068977355957;correct
