sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;meta-llama_Llama-3.2-3B_correct_nll;meta-llama_Llama-3.2-3B_incorrect_nll;meta-llama_Llama-3.2-3B_certainty;meta-llama_Llama-3.2-3B_decision
267.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Laivas plaukioja su Lietuvos vėliava.;Laivas plaukioja po Lietuvos vėliava.; ;;vlkk;;3.8903446197509766;3.8642303943634033;-0.026114225387573242;incorrect
268.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Nusikaltimas padarytas sunkinančiomis aplinkybėmis.;Nusikaltimas padarytas prie sunkinančių aplinkybių.; ;;vlkk;;4.230624198913574;4.303825378417969;0.07320117950439453;correct
269.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used to express conditions of an action in certain phrases.;2;prie uždarų durų;Posėdis vyko už uždarų durų.;Posėdis vyko prie uždarų durų.; ;;vlkk;;4.149202346801758;4.706970691680908;0.5577683448791504;correct
270.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Susirgus gripu reikia gulėti.;Prie gripo reikia gulėti.; ;;vlkk;;6.430419921875;5.363799571990967;-1.0666203498840332;incorrect
271.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;4;prie (kokių) norų;Ir geriausių norų turėdamas negalėsiu tavęs pasitikti.;Ir prie geriausių norų negalėsiu tavęs pasitikti.; ;;vlkk;;3.1528897285461426;3.9389500617980957;0.7860603332519531;correct
272.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;5;prie progos;Progai pasitaikius aplankykite šią parodą.;Prie progos aplankykite šią parodą.; ;;vlkk;;5.4084153175354;5.4348907470703125;0.02647542953491211;correct
273.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Sunku dirbti tokiomis sąlygomis.;Sunku dirbti prie tokių sąlygų.; ;Changed 'esamų' to 'tokių'.;vlkk;;6.867380619049072;4.811252117156982;-2.05612850189209;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Susidarius nepalankioms oro sąlygoms, renginys gali būti atšauktas.;Prie nepalankių oro sąlygų renginys gali būti atšauktas.; ;;ChatGPT;;5.213601589202881;3.400228977203369;-1.8133726119995117;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Sergant sunkiomis ligomis, pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.;Prie sunkių ligų pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.; ;;ChatGPT;;4.047028541564941;2.880969285964966;-1.1660592555999756;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Susidarius kritinėms aplinkybėms, policija turėjo imtis papildomų saugumo priemonių.;Prie kritinių aplinkybių policija turėjo imtis papildomų saugumo priemonių.; ;;ChatGPT;;2.9870355129241943;2.89839768409729;-0.0886378288269043;incorrect
274.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;7;prie (kokios) temperatūros;Aukštoje temperatūroje ši medžiaga lydosi.;Prie aukštos temperatūros ši medžiaga lydosi.; ;;vlkk;;4.287490367889404;4.758960247039795;0.4714698791503906;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Reagentai maišomi proporcija vienas su keturiais.;Reagentai maišomi proporcija vienas prie keturių.; ;;ChatGPT;;5.630609035491943;4.9577836990356445;-0.6728253364562988;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Valiuta konvertuojama kursu trys į penkis.;Valiuta konvertuojama kursu trys prie penkių.; ;;ChatGPT;;5.543870449066162;5.150712013244629;-0.3931584358215332;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sudedamosios dalys sumaišomos santykiu trys su septyniais.;Sudedamosios dalys sumaišomos santykiu trys prie septynių.; ;;ChatGPT;;5.647312164306641;5.3967437744140625;-0.2505683898925781;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tirpalo dalys sujungiamos proporcija keturi su vienuolika.;Tirpalo dalys sujungiamos proporcija keturi prie vienuolikos.; ;;ChatGPT;;5.446250915527344;5.521955966949463;0.07570505142211914;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sultys paruoštos maišant koncentratą santykiu vienas su dešimt.;Sultys paruoštos maišant koncentratą santykiu vienas prie dešimties.; ;;ChatGPT;;4.972462177276611;4.853876113891602;-0.11858606338500977;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt su vienu.;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt prie vieno.; ;;ChatGPT;;2.4899818897247314;2.3982632160186768;-0.09171867370605469;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Produktai maišomi dalimis penki su septyniais, kad gautųsi tinkama tekstūra.;Produktai maišomi dalimis penki prie septynių, kad gautųsi tinkama tekstūra.; ;;ChatGPT;;4.334367752075195;4.051596164703369;-0.28277158737182617;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Naujas valiutos kursas nustatytas santykiu vienas su aštuoniais.;Naujas valiutos kursas nustatytas santykiu vienas prie aštuonių.; ;;ChatGPT;;3.407195568084717;3.177138566970825;-0.2300570011138916;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi su šešiais.;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi prie šešių.; ;;ChatGPT;;3.483590602874756;3.5728373527526855;0.08924674987792969;correct
275.0;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Pinigai bus keičiami santykiu vienas už šimtą.;Pinigai bus keičiami santykiu vienas prie šimto.; ;;vlkk;;5.539676666259766;5.780348300933838;0.24067163467407227;correct
276.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Teko atsiprašyti draugą.;Teko atsiprašyti prieš draugą.; ;;vlkk;;5.55702543258667;4.960456371307373;-0.5965690612792969;incorrect
277.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Kaktusai atsparūs sausroms.;Kaktusai atsparūs prieš sausras.; ;;vlkk;;5.849071979522705;5.201155185699463;-0.6479167938232422;incorrect
278.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Ginsimės nuo visų, kurie mus puls.;Ginsimės prieš visus, kurie mus puls.; ;;vlkk;;5.354023456573486;5.364611625671387;0.01058816909790039;correct
279.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis ilgai jautė neapykantą tikram broliui.;Jis ilgai jautė neapykantą prieš tikrą brolį.; ;;vlkk;;4.898948669433594;3.9452240467071533;-0.9537246227264404;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Vaikai atsiprašo mokytojos, kad triukšmavo per pamoką.;Vaikai atsiprašo prieš mokytoją, kad triukšmavo per pamoką.; ;;ChatGPT;;4.386581897735596;4.408809661865234;0.022227764129638672;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Ši medžiaga atspari rūdims.;Ši medžiaga atspari prieš rūdis.; ;;ChatGPT;;5.105915546417236;4.576046943664551;-0.5298686027526855;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Sportininkas gynėsi nuo stipraus varžovo smūgių.;Sportininkas gynėsi prieš stipraus varžovo smūgius.; ;;ChatGPT;;3.576003313064575;4.036719799041748;0.46071648597717285;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą jam.;Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą prieš jį.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;3.8531951904296875;3.502998113632202;-0.35019707679748535;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis jautė neapykantą savo buvusiai vadovei.;Jis jautė neapykantą prieš savo buvusią vadovę.; ;;ChatGPT;;4.261585712432861;3.879018545150757;-0.3825671672821045;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;5;pareiga (prieš ką);Mažvydui buvo svarbesnė pareiga tėvynei negu tikėjimui.;Mažvydui buvo svarbesnė pareiga prieš tėvynę negu prieš tikėjimą.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;3.8136613368988037;3.3945491313934326;-0.4191122055053711;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;5;pareiga (prieš ką);Jis jaučia pareigą savo šeimai ir bendruomenei.;Jis jaučia pareigą prieš savo šeimą ir bendruomenę.; ;;ChatGPT;;3.6513075828552246;3.7521677017211914;0.1008601188659668;correct
280.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;5;pareiga (prieš ką);Jaučia pareigą tėvams.;Jaučia pareigą prieš tėvus.; ;;vlkk;;5.014014720916748;4.449681758880615;-0.5643329620361328;incorrect
281.0;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Rezoliucijos projektą siūloma priimti kaip pagrindą.;Rezoliucijos projektą siūloma priimti už pagrindą.; ;;vlkk;;3.885986089706421;4.012734413146973;0.12674832344055176;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Šis mokslinis tiriamasis darbas ir jo pagrindu paregta disertacija yra reikšmingas įnašas.;Šis mokslinis tiriamasis darbas ir už jo pagrindą paregta disertacija yra reikšmingas įnašas.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.94968843460083;3.0656304359436035;0.11594200134277344;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Žaidžiu Anykščių „Šarūno“ vyrų komandoje.;Žaidžiu už Anykščių „Šarūno“ vyrų komandą.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.243861198425293;3.3001861572265625;0.05632495880126953;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Tiesa, juokų prikrėsdavome, ypač kai žaidėme Lietuvos rinktinėje.;Tiesa, juokų prikrėsdavome, ypač kai žaidėme už Lietuvos rinktinę.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.37959623336792;3.5267481803894043;0.14715194702148438;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Komitetas siūlo šį dokumentą laikyti pagrindu tolesnėms deryboms.;Komitetas siūlo šį dokumentą laikyti už pagrindą tolesnėms deryboms.; ;;ChatGPT;;3.074148654937744;3.2543725967407227;0.18022394180297852;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Ataskaitą rekomenduojama imti kaip pagrindą rengiant naujas gaires.;Ataskaitą rekomenduojama imti už pagrindą rengiant naujas gaires.; ;;ChatGPT;;3.7052178382873535;4.099722862243652;0.39450502395629883;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;1;imti (laikyti) už pagrindą;Ekspertų išvadas siūloma naudoti kaip pagrindą kuriant metodiką.;Ekspertų išvadas siūloma naudoti už pagrindą kuriant metodiką.; ;;ChatGPT;;3.125349283218384;3.5702714920043945;0.44492220878601074;correct
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Jaunimo komandoje žaidžiau du sezonus, kol perėjau į profesionalų lygą.;Už jaunimo komandą žaidžiau du sezonus, kol perėjau į profesionalų lygą.; ;;ChatGPT;;2.833322048187256;2.7722392082214355;-0.06108283996582031;incorrect
;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Po traumos grįžęs sportininkas vėl žaidžia pagrindinėje miesto komandoje.;Po traumos grįžęs sportininkas vėl žaidžia už pagrindinę miesto komandą.; ;;ChatGPT;;2.6889190673828125;2.9722847938537598;0.28336572647094727;correct
282.0;2;Use of Prepositions;16;4.10 Už;1;4.10.1 Už should not be used in certain constructions.;2;žaisti už ... komandą;Jis žaidžia „Neptūno“ komandoje.;Jis žaidžia už „Neptūno“ komandą.; ;;vlkk;;4.459089756011963;4.344665050506592;-0.1144247055053711;incorrect
283.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Architektė Žilienė šaldytuvą nutarė užkelti ant skalbimo mašinos.;Architektas Žilienė šaldytuvą nutarė užkelti ant skalbimo mašinos.; ;Created a full sentence by looking at the corpus.;vlkk;;3.505552291870117;3.979229211807251;0.4736769199371338;correct
284.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Advokatė Butkutė pažado neištesėjo, todėl jis kreipėsi į STT.;Advokatas Butkutė pažado neištesėjo, todėl jis kreipėsi į STT.; ;Created a full sentence by looking at the corpus.;vlkk;;3.2315213680267334;3.259700298309326;0.028178930282592773;correct
285.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Direktorė Vaitkuvienė vakar spaudos konferencijoje teigė, kad šia paslauga niekas nesinaudoja.;Direktorius Vaitkuvienė vakar spaudos konferencijoje teigė, kad šia paslauga niekas nesinaudoja.; ;Created a full sentence by looking at the corpus.;vlkk;;2.8399815559387207;3.446537971496582;0.6065564155578613;correct
286.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Lygiai prieš metus profesorė Nakienė vedė ritmikos ir solfedžio seminarus.;Lygiai prieš metus profesorius Nakienė vedė ritmikos ir solfedžio seminarus. ; ;Created a full sentence by looking at the corpus.;vlkk;;4.27293062210083;4.418447971343994;0.14551734924316406;correct
287.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Kupiškyje lankėsi socialinės apsaugos ir darbo ministrė Rudienė.;Kupiškyje lankėsi socialinės apsaugos ir darbo ministras Rudienė.; ;Created a full sentence by looking at the corpus.;vlkk;;3.7078497409820557;3.8077871799468994;0.09993743896484375;correct
288.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Viršaitė Skuodytė šyptelėjo ir pradėjo aiškinti man nesuprantamus dalykus.;Viršaitis Skuodytė šyptelėjo ir pradėjo aiškinti man nesuprantamus dalykus.; ;Created a full sentence by looking at the corpus.;vlkk;;3.4529566764831543;3.648247241973877;0.19529056549072266;correct
