sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;microsoft_Phi-3-small-128k-instruct_correct_nll;microsoft_Phi-3-small-128k-instruct_incorrect_nll;microsoft_Phi-3-small-128k-instruct_certainty;microsoft_Phi-3-small-128k-instruct_decision
248.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;2;gauti;Iš ko gavai tą žurnalą?;Pas ką gavai tą žurnalą?; ;;vlkk;;5.89995002746582;5.613071441650391;-0.2868785858154297;incorrect
249.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;3;imti;Jis paėmė iš manęs pieštuką.;Jis paėmė pas mane pieštuką.; ;;vlkk;;4.334041118621826;5.651966571807861;1.3179254531860352;correct
250.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;4;įsigyti;Jis sakė įsigijęs tą knygą iš gatvės prekeivio.;Jis sakė įsigijęs tą knygą pas gatvės prekeivį.; ;;vlkk;;3.6281204223632812;4.528441429138184;0.9003210067749023;correct
251.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;5;klausti;Paklausėme praeivį, kur galėtume užkąsti.;Paklausėme pas praeivį, kur galėtume užkąsti.; ;;vlkk;;4.785076141357422;4.849484920501709;0.06440877914428711;correct
252.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;6;kreiptis;Informacijos kreipkitės į pavaduotoją.;Informacijos kreipkitės pas pavaduotoją.; ;;vlkk;;4.775338172912598;5.597841262817383;0.8225030899047852;correct
253.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;7;pirkti;Pirkau iš jo dviratį.;Pirkau pas jį dviratį.; ;;vlkk;;6.990669250488281;6.319832801818848;-0.6708364486694336;incorrect
254.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;8;prašyti;Prašysiu direktorių, kad išleistų atostogų.;Prašysiu pas direktorių, kad išleistų atostogų.; ;;vlkk;;4.4319939613342285;4.704683303833008;0.2726893424987793;correct
255.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;9;reikalauti;Pažymėjimo reikalaukite iš buhalterio.;Pažymėjimo reikalaukite pas buhalterį.; ;;vlkk;;4.122379779815674;4.784733295440674;0.662353515625;correct
256.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;10;skambinti;Skambink pirmininkui iš ano kabineto.;Skambink pas pirmininką iš ano kabineto.; ;;vlkk;;7.047331809997559;6.603766918182373;-0.44356489181518555;incorrect
257.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;11;skolintis;Teko skolintis pinigų iš draugės.;Teko skolintis pinigų pas draugę.; ;;vlkk;;4.595108985900879;6.025400161743164;1.4302911758422852;correct
258.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;12;skųstis;Skųsiuosi pačiam ministrui.;Skųsiuosi pas patį ministrą.; ;;vlkk;;6.017816543579102;5.974099636077881;-0.0437169075012207;incorrect
259.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;13;sužinoti;Tvarkaraštį sužinosiu iš draugės.;Tvarkaraštį sužinosiu pas draugę.; ;;vlkk;;5.676827430725098;7.038172721862793;1.3613452911376953;correct
260.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;14;šauktis;Susirgęs šaukis daktaro.;Susirgęs šaukis pas daktarą.; ;;vlkk;;6.01775598526001;5.159543037414551;-0.858212947845459;incorrect
261.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;15;teirautis;Dėl kelialapio teiraukitės vedėjos.;Dėl kelialapio teiraukitės pas vedėją.; ;;vlkk;;6.189650535583496;6.345480442047119;0.15582990646362305;correct
262.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;16;vogti;Iš kaimynų pavogė arklį.;Pas kaimynus pavogė arklį.; ;;vlkk;;5.166659355163574;6.521063327789307;1.3544039726257324;correct
263.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Dokumentai išduodami su parašu.;Dokumentai išduodami po parašu.; ;;vlkk;;6.107119083404541;6.1207709312438965;0.013651847839355469;correct
264.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Kiek jis jau laikomas areštuotas?;Kiek jis jau laikomas po areštu?; ;;vlkk;;6.769184589385986;6.592340469360352;-0.17684412002563477;incorrect
265.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Čia stovi įrenginiai su įtampa.;Čia stovi įrenginiai po įtampa.; ;;vlkk;;4.37615966796875;5.374821186065674;0.9986615180969238;correct
266.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Su kokia rubrika dėsime šį straipsnį?;Po kokia rubrika dėsime šį straipsnį?; ;;vlkk;;4.1155171394348145;4.0922112464904785;-0.023305892944335938;incorrect
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Dokumentai patvirtinami notaro antspaudu.;Dokumentai patvirtinami po notaro antspaudu.; ;;ChatGPT;;6.496938228607178;6.994356155395508;0.4974179267883301;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Knyga buvo parašyta remiantis archyvine medžiaga.;Knyga buvo parašyta po archyvine medžiaga.; ;;ChatGPT;;5.034626007080078;5.679042816162109;0.6444168090820312;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Straipsnis publikuotas laikantis redakcijos nustatytų gairių ir rekomendacijų.;Straipsnis publikuotas po redakcijos nustatytų gairių ir rekomendacijų.; ;;ChatGPT;;3.5448379516601562;3.47782826423645;-0.06700968742370605;incorrect
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Ji pasirašė šią sutartį su teisininkų patikrintu tekstu.;Ji pasirašė šią sutartį po teisininkų patikrintu tekstu.; ;;ChatGPT;;4.974203109741211;5.085144996643066;0.11094188690185547;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Paraiška pateikta su visais privalomais dokumentais ir liudijimais.;Paraiška pateikta po visais privalomais dokumentais ir liudijimais.; ;;ChatGPT;;5.2429094314575195;5.175450325012207;-0.0674591064453125;incorrect
267.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Laivas plaukioja su Lietuvos vėliava.;Laivas plaukioja po Lietuvos vėliava.; ;;vlkk;;4.820912837982178;4.960419654846191;0.13950681686401367;correct
268.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Nusikaltimas padarytas sunkinančiomis aplinkybėmis.;Nusikaltimas padarytas prie sunkinančių aplinkybių.; ;;vlkk;;6.064105987548828;5.716306686401367;-0.34779930114746094;incorrect
269.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used to express conditions of an action in certain phrases.;2;prie uždarų durų;Posėdis vyko už uždarų durų.;Posėdis vyko prie uždarų durų.; ;;vlkk;;4.682859420776367;4.897853851318359;0.2149944305419922;correct
270.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Susirgus gripu reikia gulėti.;Prie gripo reikia gulėti.; ;;vlkk;;7.217630386352539;5.913736343383789;-1.30389404296875;incorrect
271.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;4;prie (kokių) norų;Ir geriausių norų turėdamas negalėsiu tavęs pasitikti.;Ir prie geriausių norų negalėsiu tavęs pasitikti.; ;;vlkk;;4.587308883666992;5.40637731552124;0.819068431854248;correct
272.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;5;prie progos;Progai pasitaikius aplankykite šią parodą.;Prie progos aplankykite šią parodą.; ;;vlkk;;6.448660373687744;7.643218994140625;1.1945586204528809;correct
273.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Sunku dirbti tokiomis sąlygomis.;Sunku dirbti prie tokių sąlygų.; ;Changed 'esamų' to 'tokių'.;vlkk;;6.561350345611572;4.816984176635742;-1.74436616897583;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Susidarius nepalankioms oro sąlygoms, renginys gali būti atšauktas.;Prie nepalankių oro sąlygų renginys gali būti atšauktas.; ;;ChatGPT;;5.550594329833984;3.7862894535064697;-1.7643048763275146;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Sergant sunkiomis ligomis, pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.;Prie sunkių ligų pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.; ;;ChatGPT;;5.350078105926514;3.4604384899139404;-1.8896396160125732;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Susidarius kritinėms aplinkybėms, policija turėjo imtis papildomų saugumo priemonių.;Prie kritinių aplinkybių policija turėjo imtis papildomų saugumo priemonių.; ;;ChatGPT;;3.482647657394409;3.751882553100586;0.26923489570617676;correct
274.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;7;prie (kokios) temperatūros;Aukštoje temperatūroje ši medžiaga lydosi.;Prie aukštos temperatūros ši medžiaga lydosi.; ;;vlkk;;4.546529769897461;5.353041648864746;0.8065118789672852;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Reagentai maišomi proporcija vienas su keturiais.;Reagentai maišomi proporcija vienas prie keturių.; ;;ChatGPT;;7.009179592132568;6.08689546585083;-0.9222841262817383;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Valiuta konvertuojama kursu trys į penkis.;Valiuta konvertuojama kursu trys prie penkių.; ;;ChatGPT;;6.689955711364746;5.2522101402282715;-1.4377455711364746;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sudedamosios dalys sumaišomos santykiu trys su septyniais.;Sudedamosios dalys sumaišomos santykiu trys prie septynių.; ;;ChatGPT;;6.793111801147461;6.7470703125;-0.04604148864746094;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tirpalo dalys sujungiamos proporcija keturi su vienuolika.;Tirpalo dalys sujungiamos proporcija keturi prie vienuolikos.; ;;ChatGPT;;7.787689208984375;7.08143424987793;-0.7062549591064453;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sultys paruoštos maišant koncentratą santykiu vienas su dešimt.;Sultys paruoštos maišant koncentratą santykiu vienas prie dešimties.; ;;ChatGPT;;5.100042819976807;5.039179801940918;-0.06086301803588867;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt su vienu.;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt prie vieno.; ;;ChatGPT;;3.537283182144165;3.5551199913024902;0.017836809158325195;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Produktai maišomi dalimis penki su septyniais, kad gautųsi tinkama tekstūra.;Produktai maišomi dalimis penki prie septynių, kad gautųsi tinkama tekstūra.; ;;ChatGPT;;5.39587926864624;4.907144069671631;-0.4887351989746094;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Naujas valiutos kursas nustatytas santykiu vienas su aštuoniais.;Naujas valiutos kursas nustatytas santykiu vienas prie aštuonių.; ;;ChatGPT;;4.5771260261535645;4.171393871307373;-0.4057321548461914;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi su šešiais.;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi prie šešių.; ;;ChatGPT;;3.974358081817627;4.151744365692139;0.17738628387451172;correct
275.0;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Pinigai bus keičiami santykiu vienas už šimtą.;Pinigai bus keičiami santykiu vienas prie šimto.; ;;vlkk;;5.719079971313477;6.404707431793213;0.6856274604797363;correct
276.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Teko atsiprašyti draugą.;Teko atsiprašyti prieš draugą.; ;;vlkk;;5.611728668212891;4.966188430786133;-0.6455402374267578;incorrect
277.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Kaktusai atsparūs sausroms.;Kaktusai atsparūs prieš sausras.; ;;vlkk;;6.973977088928223;6.352877616882324;-0.6210994720458984;incorrect
278.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Ginsimės nuo visų, kurie mus puls.;Ginsimės prieš visus, kurie mus puls.; ;;vlkk;;5.5845866203308105;5.4138946533203125;-0.17069196701049805;incorrect
279.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis ilgai jautė neapykantą tikram broliui.;Jis ilgai jautė neapykantą prieš tikrą brolį.; ;;vlkk;;6.2696213722229;5.020956516265869;-1.2486648559570312;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Vaikai atsiprašo mokytojos, kad triukšmavo per pamoką.;Vaikai atsiprašo prieš mokytoją, kad triukšmavo per pamoką.; ;;ChatGPT;;5.62982177734375;5.322883129119873;-0.30693864822387695;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Ši medžiaga atspari rūdims.;Ši medžiaga atspari prieš rūdis.; ;;ChatGPT;;6.681487083435059;5.4493255615234375;-1.232161521911621;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Sportininkas gynėsi nuo stipraus varžovo smūgių.;Sportininkas gynėsi prieš stipraus varžovo smūgius.; ;;ChatGPT;;4.874649524688721;5.335067272186279;0.4604177474975586;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą jam.;Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą prieš jį.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;4.828562259674072;4.445194721221924;-0.38336753845214844;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis jautė neapykantą savo buvusiai vadovei.;Jis jautė neapykantą prieš savo buvusią vadovę.; ;;ChatGPT;;5.126067161560059;4.501013278961182;-0.625053882598877;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;5;pareiga (prieš ką);Mažvydui buvo svarbesnė pareiga tėvynei negu tikėjimui.;Mažvydui buvo svarbesnė pareiga prieš tėvynę negu prieš tikėjimą.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;4.4057936668396;3.6660304069519043;-0.7397632598876953;incorrect
