sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;Qwen_Qwen3-235B-A22B-Instruct-2507_correct_nll;Qwen_Qwen3-235B-A22B-Instruct-2507_incorrect_nll;Qwen_Qwen3-235B-A22B-Instruct-2507_certainty;Qwen_Qwen3-235B-A22B-Instruct-2507_decision
;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Literatūros kritikė Ambraškaitė pristatė naują poezijos rinktinę ir aptarė šiuolaikinių autorių tendencijas.;Literatūros kritikas Ambraškaitė pristatė naują poezijos rinktinę ir aptarė šiuolaikinių autorių tendencijas.; ;;ChatGPT;;2.288644552230835;2.4282846450805664;0.13964009284973145;correct
;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Klinikos vedėja Šimkutė pabrėžė, kad pacientų saugumas yra pagrindinis jų komandos prioritetas.;Klinikos vedėjas Šimkutė pabrėžė, kad pacientų saugumas yra pagrindinis jų komandos prioritetas.; ;;ChatGPT;;2.6978256702423096;2.5588555335998535;-0.13897013664245605;incorrect
289.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Absolventei Rutkutei įteiktas chemijos dėstytojo diplomas.;Absolventei Rutkutei įteiktas chemijos dėstytojos diplomas.;Mokslo vardams, laipsniams ir pan. apibūdinti vartojami vyriškosios giminės daiktavardžiai.; ADDED THE INCORRECT ONE, and it is actually incorrect. It is grammatical, but cannot be used.;vlkk;;3.793137788772583;3.8027327060699463;0.009594917297363281;correct
290.0;3;Use of Forms;17;5.1 Gender forms;1;5.1.1 Masculine-gender noun forms are not to be used to refer to women when describing professions, positions, academic degrees.;1;;Profesorė Dainienė turi habilituoto mokslų daktaro laipsnį.;Profesorė Dainienė turi habilituotos mokslų daktarės laipsnį.;Mokslo vardams, laipsniams ir pan. apibūdinti vartojami vyriškosios giminės daiktavardžiai.; ADDED THE INCORRECT ONE, and it is actually incorrect. It is grammatical, but cannot be used.;vlkk;;2.9834506511688232;2.8072619438171387;-0.17618870735168457;incorrect
291.0;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Šiandien yra spalio antra. ;Šiandien yra spalio antro. ; ;Deleted one of the sentences, made one of them full.;vlkk;;4.989088535308838;5.591383457183838;0.602294921875;correct
292.0;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Pensijas mokės lapkričio devintą.;Pensijas mokės lapkričio devinto.; ;;vlkk;;4.759018898010254;5.557575225830078;0.7985563278198242;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Ji atidavė Dievui sielą gruodžio mėnesio tryliktą.;Ji atidavė Dievui sielą gruodžio mėnesio trylikto.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.455578088760376;3.813826322555542;0.358248233795166;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Egiptietis vėl turės stoti prieš teismą kovo aštuntą.;Egiptietis vėl turės stoti prieš teismą kovo aštunto.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.5911240577697754;3.8844878673553467;0.2933638095855713;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Sutartį planuojame pasirašyti sausio penktą, jei juristai suspės atlikti patikrą.;Sutartį planuojame pasirašyti sausio penkto, jei juristai suspės atlikti patikrą.; ;;ChatGPT;;2.843966245651245;3.078655481338501;0.23468923568725586;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Į naują biurą persikelsime gegužės šešioliktą, kad kuo mažiau trukdytume darbų eigai.;Į naują biurą persikelsime gegužės šešiolikto, kad kuo mažiau trukdytume darbų eigai.; ;;ChatGPT;;3.7421576976776123;3.883495330810547;0.14133763313293457;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Konferencija prasidės rugsėjo dvidešimt antrą, o pranešimus reikės pateikti iš anksto.;Konferencija prasidės rugsėjo dvidešimt antro, o pranešimus reikės pateikti iš anksto.; ;;ChatGPT;;2.4754223823547363;2.665882110595703;0.1904597282409668;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Vaikai į ekskursiją išvyksta balandžio keturioliktą, todėl tėvai turi pasirūpinti leidimais.;Vaikai į ekskursiją išvyksta balandžio keturiolikto, todėl tėvai turi pasirūpinti leidimais.; ;;ChatGPT;;2.846179723739624;2.9409196376800537;0.09473991394042969;correct
;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Naujoji paroda muziejuje atidaroma liepos dvidešimt penktą ir truks visą vasarą.;Naujoji paroda muziejuje atidaroma liepos dvidešimt penkto ir truks visą vasarą.; ;;ChatGPT;;2.9586331844329834;2.914301872253418;-0.04433131217956543;incorrect
293.0;3;Use of Forms;17;5.1 Gender forms;2;5.1.2 The masculine genitive forms of ordinal numerals and of the pronoun kelintas, -a must not be used to denote the day of the month.;1;;Atostogausiu nuo liepos penkioliktos.;Atostogausiu nuo liepos penkiolikto.; ;;vlkk;;4.773427486419678;4.974119186401367;0.20069169998168945;correct
294.0;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Bandoma pasiekti nepasiekiama.;Bandoma pasiekti nepasiekiamą.; ;;vlkk;;5.333163261413574;5.0913872718811035;-0.2417759895324707;incorrect
295.0;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Laikau reikalinga tai pranešti.;Laikau reikalingu tai pranešti.; ;;vlkk;;5.823276042938232;5.974939823150635;0.15166378021240234;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Jis niekada nebaigdavo tai, kas pradėta.;Jis niekada nebaigdavo pradėto.; ;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.498560905456543;4.056976795196533;0.5584158897399902;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Nekartokite tai, kas pasakyta.;Nekartokite pasakyto.;;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;5.284936904907227;7.414584636688232;2.129647731781006;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Reikia įgyvendinti tai, kas suplanuota.;Reikia įgyvendinti suplanuotą.; ;;ChatGPT;;2.337860107421875;2.936723470687866;0.5988633632659912;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Nemirtingumas reiškia kažką kita.;Nemirtingumas reiškia kažką kitą.; ;;internet;https://mokslai.lietuviuzodynas.lt/lietuviu-kalba/kalbos-kulturos-taisykliu-savadas;3.854400634765625;3.486149311065674;-0.36825132369995117;incorrect
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Neverskite manęs kartoti tai, kas jau išaiškinta.;Neverskite manęs kartoti išaiškinto.; ;;ChatGPT;;3.8969337940216064;5.005402088165283;1.1084682941436768;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Šiuo metu būtina atlikti tai, kas pradėta.;Šiuo metu būtina atlikti pradėtą.; ;;ChatGPT;;2.7529399394989014;2.8184549808502197;0.06551504135131836;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Būtina ištaisyti tai, kas sugadinta.;Būtina ištaisyti sugadintą.; ;;ChatGPT;;3.197476625442505;3.6967549324035645;0.49927830696105957;correct
;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Šį kartą bandykime išbandyti tai, kas pasiūlyta.;Šį kartą bandykime išbandyti pasiūlytą.; ;;ChatGPT;;3.460623264312744;3.916766881942749;0.4561436176300049;correct
296.0;3;Use of Forms;17;5.1 Gender forms;3;5.1.3 The masculine accusative and instrumental forms of adjectives and of participles used with adjectival meaning are not to be used in the so-called “indefinite gender” meaning.;1;;Remiantis tuo, kas išdėstyta, daroma išvada.;Remiantis išdėstytu, daroma išvada.; ;;vlkk;;4.738794803619385;3.94650936126709;-0.7922854423522949;incorrect
297.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Dabar teatre pertrauka tarp dvejų gastrolių.;Dabar teatre pertrauka tarp dviejų gastrolių.; ;;vlkk;;6.110392093658447;6.00316858291626;-0.1072235107421875;incorrect
298.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Dalyvavo trejose varžybose.;Dalyvavo trijose varžybose.; ;;vlkk;;6.347072124481201;5.5867180824279785;-0.7603540420532227;incorrect
299.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Spinta su ketveriomis durimis.;Spinta su keturiomis durimis.; ;;vlkk;;6.401858806610107;6.292094707489014;-0.10976409912109375;incorrect
300.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Dvidešimt septynerios staklės pakeistos naujomis.;Dvidešimt septynios staklės pakeistos naujomis.; ;;vlkk;;3.407325267791748;3.6055781841278076;0.19825291633605957;correct
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Per savaitę atlikome dvejose užduotyse nurodytas korekcijas.;Per savaitę atlikome dviejose užduotyse nurodytas korekcijas.; ;;ChatGPT;;3.150686502456665;2.9704320430755615;-0.18025445938110352;incorrect
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Kelionėje apsistojome trejose nakvynės vietose.;Kelionėje apsistojome trijose nakvynės vietose.; ;;ChatGPT;;3.1893093585968018;2.888117551803589;-0.3011918067932129;incorrect
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Susitikime aptarėme dvejose prezentacijose išdėstytas idėjas.;Susitikime aptarėme dviejose prezentacijose išdėstytas idėjas.; ;;ChatGPT;;3.1881024837493896;3.258413553237915;0.07031106948852539;correct
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Konferencijoje dalyvavome trejose diskusijose apie tą pačią temą.;Konferencijoje dalyvavome trijose diskusijose apie tą pačią temą.; ;;ChatGPT;;4.7477827072143555;3.586923837661743;-1.1608588695526123;incorrect
;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Mokytojas rekomendavo perskaityti tekstus iš dvejų knygų.;Mokytojas rekomendavo perskaityti tekstus iš dviejų knygų.; ;;ChatGPT;;2.231369972229004;2.61405873298645;0.3826887607574463;correct
301.0;3;Use of Forms;18;5.2 Abu, abi;1;5.2.1 The basic quantitative numeral forms from 2 to 9 and the pronoun abu, abi are not to be used with plural-only nouns (nouns that exist only in the plural).;1;;Laimėjome abejas rungtynes.;Laimėjome abi rungtynes.; ;;vlkk;;4.714178085327148;4.330520153045654;-0.38365793228149414;incorrect
302.0;3;Use of Forms;19;5.3 Ordinal numerals that denote decades;1;5.3.1 The pronominal forms (the forms with possessive endings) of ordinal numerals that denote decades are not to be used to indicate decades.;1;;Ketvirtasis dešimtmetis buvo kūrybiškiausias rašytojo gyvenimo dešimtmetis.;Trisdešimtieji buvo kūrybiškiausias rašytojo gyvenimo dešimtmetis.; ;;vlkk;;1.7296085357666016;2.0963213443756104;0.3667128086090088;correct
;3;Use of Forms;19;5.3 Ordinal numerals that denote decades;1;5.3.1 The pronominal forms (the forms with possessive endings) of ordinal numerals that denote decades are not to be used to indicate decades.;1;;Patinka jums tai ar ne, bet devintojo dešimtmečio mada grįžo su trenksmu.;Patinka jums tai ar ne, bet aštuoniasdešimtųjų mada grįžo su trenksmu.; ;;internet;https://www.tv3.lt/naujiena/lietuva/kalbos-specialistai-pataria-sakykime-astuntojo-desimtmecio-mada-o-ne-70-uju-metu-n1098893;3.7903637886047363;3.373199462890625;-0.41716432571411133;incorrect
;3;Use of Forms;19;5.3 Ordinal numerals that denote decades;1;5.3.1 The pronominal forms (the forms with possessive endings) of ordinal numerals that denote decades are not to be used to indicate decades.;1;;Panevėžyje naktį iš sekmadienio į pirmadienį užfiksuotas įvykis, tarsi perkeltas iš dešimtojo dešimtmečio į mūsų dienas.;Panevėžyje naktį iš sekmadienio į pirmadienį užfiksuotas įvykis, tarsi perkeltas iš devyniasdešimtųjų į mūsų dienas.; ;;internet;https://www.tv3.lt/naujiena/lietuva/kalbos-specialistai-pataria-sakykime-astuntojo-desimtmecio-mada-o-ne-70-uju-metu-n1098893;1.6109280586242676;1.6810773611068726;0.07014930248260498;correct
;3;Use of Forms;19;5.3 Ordinal numerals that denote decades;1;5.3.1 The pronominal forms (the forms with possessive endings) of ordinal numerals that denote decades are not to be used to indicate decades.;1;;Tie, kurie augo kartu su septintojo dešimtmečio karta, turbūt ne kartą buvo užgauliojami tėvų dėl maištingo stiliaus.;Tie, kurie augo kartu su šešiasdešimtųjų karta, turbūt ne kartą buvo užgauliojami tėvų dėl maištingo stiliaus.; ;;internet;https://www.tv3.lt/naujiena/lietuva/kalbos-specialistai-pataria-sakykime-astuntojo-desimtmecio-mada-o-ne-70-uju-metu-n1098893;2.4972047805786133;2.3591713905334473;-0.13803339004516602;incorrect
